cloudcover_mean val_MAE,cloudcover_mean val_MAPE,cloudcover_mean val_RMSE,cloudcover_mean val_SMAPE,epoch,humidity_mean val_MAE,humidity_mean val_MAPE,humidity_mean val_RMSE,humidity_mean val_SMAPE,lr-AdamW,precip_sum val_MAE,precip_sum val_MAPE,precip_sum val_RMSE,precip_sum val_SMAPE,pressure_mean val_MAE,pressure_mean val_MAPE,pressure_mean val_RMSE,pressure_mean val_SMAPE,step,temp_max val_MAE,temp_max val_MAPE,temp_max val_RMSE,temp_max val_SMAPE,temp_min val_MAE,temp_min val_MAPE,temp_min val_RMSE,temp_min val_SMAPE,train_loss_epoch,train_loss_step,val_loss,wind_max val_MAE,wind_max val_MAPE,wind_max val_RMSE,wind_max val_SMAPE,wind_mean val_MAE,wind_mean val_MAPE,wind_mean val_RMSE,wind_mean val_SMAPE
0.5284107327461243,2446083.75,0.6251940727233887,0.11969035863876343,36,4.508397579193115,0.07233130186796188,5.519792556762695,0.06840140372514725,,0.4572403132915497,74.22686004638672,1.2376978397369385,1.1181564331054688,0.3616431653499603,0.00035741479950957,0.5046796798706055,0.0003574029542505741,1035,0.5668978095054626,0.17073917388916016,0.8521127700805664,0.1606319546699524,0.3857083320617676,0.1170218363404274,0.6318063139915466,0.1242225393652916,,,5.156630039215088,0.18853558599948883,0.014298283495008945,0.23809389770030975,0.014357030391693115,1.2274529933929443,0.12348383665084839,1.4966884851455688,0.1188003420829773
,,,,36,,,,,,,,,,,,,,1035,,,,,,,,,5.1847381591796875,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1036,,,,,,,,,,,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1039,,,,,,,,,,5.270859718322754,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1044,,,,,,,,,,5.175299167633057,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1049,,,,,,,,,,5.244543075561523,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1054,,,,,,,,,,5.033387660980225,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1059,,,,,,,,,,5.110166549682617,,,,,,,,,
0.4044128358364105,2770214.25,0.5037053227424622,0.11657514423131943,37,4.3974289894104,0.07014093548059464,5.369694232940674,0.06694751232862473,,0.45724037289619446,83.7240219116211,1.2376978397369385,1.1366033554077148,0.2949564456939697,0.00029162081773392856,0.4383542239665985,0.00029158618417568505,1063,0.5740396976470947,0.16648131608963013,0.8676756024360657,0.15809428691864014,0.40152621269226074,0.12532632052898407,0.6457040905952454,0.12512172758579254,,,4.95934534072876,0.17662115395069122,0.013228771276772022,0.2264580875635147,0.013245020061731339,1.2309393882751465,0.12368194013834,1.4992729425430298,0.11914491653442383
,,,,37,,,,,,,,,,,,,,1063,,,,,,,,,5.149166107177734,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1064,,,,,,,,,,,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1064,,,,,,,,,,4.931460380554199,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1069,,,,,,,,,,4.982852935791016,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1074,,,,,,,,,,4.972643852233887,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1079,,,,,,,,,,5.359750270843506,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1084,,,,,,,,,,5.131567478179932,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1089,,,,,,,,,,5.009466171264648,,,,,,,,,
0.4910433292388916,3308511.25,0.6338474750518799,0.12464901059865952,38,4.415563106536865,0.07027774304151535,5.502662181854248,0.06730499863624573,,0.4572402536869049,73.66490173339844,1.2376978397369385,1.138210415840149,0.2881105840206146,0.00028464526985771954,0.4421141445636749,0.00028458971064537764,1091,0.5189528465270996,0.16215810179710388,0.7848291397094727,0.15652251243591309,0.4320552349090576,0.14727908372879028,0.7007473111152649,0.1381542980670929,,,5.062625885009766,0.2064608335494995,0.015263229608535767,0.2537553608417511,0.01537672895938158,1.2574355602264404,0.12429076433181763,1.511246681213379,0.12130049616098404
,,,,38,,,,,,,,,,,,,,1091,,,,,,,,,5.114131450653076,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1092,,,,,,,,,,,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1094,,,,,,,,,,5.008338928222656,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1099,,,,,,,,,,5.206770896911621,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1104,,,,,,,,,,5.154535293579102,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1109,,,,,,,,,,5.047433853149414,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1114,,,,,,,,,,4.899794578552246,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1119,,,,,,,,,,4.982470512390137,,,,,,,,,
0.4175252914428711,2465021.75,0.5430532097816467,0.12089435011148453,39,4.700193881988525,0.07471954077482224,5.837120056152344,0.07140455394983292,,0.4572400748729706,48.09584426879883,1.2376978397369385,1.1323742866516113,0.2769639790058136,0.00027376043726690114,0.41403090953826904,0.0002737244067247957,1119,0.5055069327354431,0.15348641574382782,0.7855938076972961,0.14625225961208344,0.39833101630210876,0.13425888121128082,0.6827834248542786,0.1282488852739334,,,5.188384532928467,0.18301671743392944,0.013755936175584793,0.22944174706935883,0.013810604810714722,1.2218989133834839,0.12274309247732162,1.4899497032165527,0.11829758435487747
,,,,39,,,,,,,,,,,,,,1119,,,,,,,,,5.038414001464844,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1120,,,,,,,,,,,,,,,,,,,
,,,,40,,,,,,,,,,,,,,1124,,,,,,,,,,5.110101222991943,,,,,,,,,
,,,,40,,,,,,,,,,,,,,1129,,,,,,,,,,5.042130470275879,,,,,,,,,
,,,,40,,,,,,,,,,,,,,1134,,,,,,,,,,5.004786491394043,,,,,,,,,
,,,,40,,,,,,,,,,,,,,1139,,,,,,,,,,4.949723243713379,,,,,,,,,
,,,,40,,,,,,,,,,,,,,1144,,,,,,,,,,4.920553207397461,,,,,,,,,
0.35242128372192383,2208949.0,0.4541357755661011,0.12289763242006302,40,4.6919379234313965,0.0759696289896965,5.7721171379089355,0.07129397243261337,,0.4572399854660034,41.05314254760742,1.2376978397369385,1.120021939277649,0.37698885798454285,0.00037202899693511426,0.4780910015106201,0.00037205428816378117,1147,0.47452858090400696,0.14742334187030792,0.7502314448356628,0.14080406725406647,0.36518311500549316,0.11953786760568619,0.5587307810783386,0.12005259841680527,,,5.226541519165039,0.2303026169538498,0.017259160056710243,0.2739628255367279,0.017476119101047516,1.26376473903656,0.12400314956903458,1.5153483152389526,0.1221136823296547
,,,,40,,,,,,,,,,,,,,1147,,,,,,,,,5.010895729064941,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1148,,,,,,,,,,,,,,,,,,,
,,,,41,,,,,,,,,,,,,,1149,,,,,,,,,,4.9660515785217285,,,,,,,,,
,,,,41,,,,,,,,,,,,,,1154,,,,,,,,,,4.941091537475586,,,,,,,,,
,,,,41,,,,,,,,,,,,,,1159,,,,,,,,,,4.78692102432251,,,,,,,,,
,,,,41,,,,,,,,,,,,,,1164,,,,,,,,,,4.911057472229004,,,,,,,,,
,,,,41,,,,,,,,,,,,,,1169,,,,,,,,,,4.97930383682251,,,,,,,,,
,,,,41,,,,,,,,,,,,,,1174,,,,,,,,,,4.889019966125488,,,,,,,,,
0.4428642690181732,4031201.25,0.6339668035507202,0.1270078718662262,41,4.554994106292725,0.07164358347654343,5.54249382019043,0.0690794587135315,,0.4572400748729706,54.28460693359375,1.2376978397369385,1.1543149948120117,0.3503887951374054,0.00034577763290144503,0.45746901631355286,0.00034579061320982873,1175,0.4852360188961029,0.14614878594875336,0.746467113494873,0.14154648780822754,0.39827823638916016,0.13352157175540924,0.5753533840179443,0.13242222368717194,,,5.005505084991455,0.17472802102565765,0.013392272405326366,0.2177097350358963,0.013442977331578732,1.2291561365127563,0.12290328741073608,1.5091862678527832,0.11864489316940308
,,,,41,,,,,,,,,,,,,,1175,,,,,,,,,4.971505641937256,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1176,,,,,,,,,,,,,,,,,,,
,,,,42,,,,,,,,,,,,,,1179,,,,,,,,,,5.06008243560791,,,,,,,,,
,,,,42,,,,,,,,,,,,,,1184,,,,,,,,,,4.9458794593811035,,,,,,,,,
,,,,42,,,,,,,,,,,,,,1189,,,,,,,,,,4.9683732986450195,,,,,,,,,
,,,,42,,,,,,,,,,,,,,1194,,,,,,,,,,4.863080024719238,,,,,,,,,
,,,,42,,,,,,,,,,,,,,1199,,,,,,,,,,4.945263862609863,,,,,,,,,
0.4017430543899536,2951275.0,0.5320703983306885,0.1212521567940712,42,4.716154098510742,0.07509410381317139,5.793094158172607,0.07139815390110016,,0.4572400748729706,49.47492599487305,1.2376978397369385,1.1233335733413696,0.2893296778202057,0.0002856198407243937,0.44303154945373535,0.00028558290796354413,1203,0.4679469168186188,0.14065523445606232,0.7357051372528076,0.13204729557037354,0.36248183250427246,0.1133795976638794,0.5761891007423401,0.11192410439252853,,,5.077680587768555,0.15518127381801605,0.011631502769887447,0.20226024091243744,0.01162086334079504,1.2410311698913574,0.12328050285577774,1.5001212358474731,0.11969351768493652
,,,,42,,,,,,,,,,,,,,1203,,,,,,,,,4.913886547088623,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1204,,,,,,,,,,,,,,,,,,,
,,,,43,,,,,,,,,,,,,,1204,,,,,,,,,,4.877245903015137,,,,,,,,,
,,,,43,,,,,,,,,,,,,,1209,,,,,,,,,,5.039570331573486,,,,,,,,,
,,,,43,,,,,,,,,,,,,,1214,,,,,,,,,,4.922114849090576,,,,,,,,,
,,,,43,,,,,,,,,,,,,,1219,,,,,,,,,,4.765629768371582,,,,,,,,,
,,,,43,,,,,,,,,,,,,,1224,,,,,,,,,,4.763947486877441,,,,,,,,,
,,,,43,,,,,,,,,,,,,,1229,,,,,,,,,,4.713212966918945,,,,,,,,,
0.4133126735687256,3023172.0,0.5469446778297424,0.12271439284086227,43,4.524328708648682,0.07135298103094101,5.524962902069092,0.0686473622918129,,0.4572400748729706,52.3989372253418,1.2376978397369385,1.1374554634094238,0.2733152508735657,0.0002697875606827438,0.4227239787578583,0.00026974300271831453,1231,0.4456499516963959,0.13331548869609833,0.7121955752372742,0.12632371485233307,0.33615827560424805,0.10871482640504837,0.5297696590423584,0.11349153518676758,,,4.892313003540039,0.15276126563549042,0.011434628628194332,0.19393812119960785,0.01144623477011919,1.2324093580245972,0.1233844980597496,1.5040702819824219,0.11908870935440063
,,,,43,,,,,,,,,,,,,,1231,,,,,,,,,4.882657051086426,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1232,,,,,,,,,,,,,,,,,,,
,,,,44,,,,,,,,,,,,,,1234,,,,,,,,,,4.89042329788208,,,,,,,,,
,,,,44,,,,,,,,,,,,,,1239,,,,,,,,,,4.763228416442871,,,,,,,,,
,,,,44,,,,,,,,,,,,,,1244,,,,,,,,,,4.754489898681641,,,,,,,,,
,,,,44,,,,,,,,,,,,,,1249,,,,,,,,,,4.899184703826904,,,,,,,,,
,,,,44,,,,,,,,,,,,,,1254,,,,,,,,,,4.831394195556641,,,,,,,,,
,,,,44,,,,,,,,,,,,,,1259,,,,,,,,,,4.874276638031006,,,,,,,,,
0.36512959003448486,3346628.0,0.5199903249740601,0.1198607087135315,44,4.7674078941345215,0.07576126605272293,5.817226409912109,0.07212802767753601,,0.4572399854660034,40.262237548828125,1.2376978397369385,1.1253434419631958,0.2607251703739166,0.0002574139507487416,0.3968382775783539,0.0002573829551693052,1259,0.46495404839515686,0.1333770453929901,0.7301063537597656,0.1270817071199417,0.3399721086025238,0.1050633117556572,0.5220882892608643,0.10858216136693954,,,5.042392253875732,0.17385892570018768,0.013229835778474808,0.2153858095407486,0.013301960192620754,1.2362885475158691,0.1225772276520729,1.5014744997024536,0.11929979175329208
,,,,44,,,,,,,,,,,,,,1259,,,,,,,,,4.83676815032959,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1260,,,,,,,,,,,,,,,,,,,
,,,,45,,,,,,,,,,,,,,1264,,,,,,,,,,4.90289306640625,,,,,,,,,
,,,,45,,,,,,,,,,,,,,1269,,,,,,,,,,4.805951118469238,,,,,,,,,
,,,,45,,,,,,,,,,,,,,1274,,,,,,,,,,4.768179893493652,,,,,,,,,
,,,,45,,,,,,,,,,,,,,1279,,,,,,,,,,4.662987232208252,,,,,,,,,
,,,,45,,,,,,,,,,,,,,1284,,,,,,,,,,4.871368408203125,,,,,,,,,
0.35325250029563904,3295811.25,0.5096409320831299,0.12074162811040878,45,4.679937362670898,0.07410567998886108,5.7173237800598145,0.07096792012453079,,0.4572399854660034,42.601200103759766,1.2376978397369385,1.1264797449111938,0.2492094784975052,0.0002461636031512171,0.38773563504219055,0.0002461181429680437,1287,0.4783709943294525,0.14578291773796082,0.7377657890319824,0.14423023164272308,0.3590869605541229,0.11095574498176575,0.5752156376838684,0.11269018799066544,,,4.957104206085205,0.16215479373931885,0.012279865331947803,0.2040119618177414,0.012306331656873226,1.2272588014602661,0.12305718660354614,1.5012993812561035,0.11858582496643066
,,,,45,,,,,,,,,,,,,,1287,,,,,,,,,4.777115821838379,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1288,,,,,,,,,,,,,,,,,,,
,,,,46,,,,,,,,,,,,,,1289,,,,,,,,,,5.035659313201904,,,,,,,,,
,,,,46,,,,,,,,,,,,,,1294,,,,,,,,,,4.8311004638671875,,,,,,,,,
,,,,46,,,,,,,,,,,,,,1299,,,,,,,,,,5.043518543243408,,,,,,,,,
,,,,46,,,,,,,,,,,,,,1304,,,,,,,,,,4.680972099304199,,,,,,,,,
,,,,46,,,,,,,,,,,,,,1309,,,,,,,,,,4.840059280395508,,,,,,,,,
,,,,46,,,,,,,,,,,,,,1314,,,,,,,,,,4.842228889465332,,,,,,,,,
0.3237065076828003,3194800.75,0.438962459564209,0.11831390857696533,46,4.882601261138916,0.07899630814790726,6.040693759918213,0.07412797957658768,,0.45723986625671387,28.217180252075195,1.2376978397369385,1.1109520196914673,0.27650734782218933,0.00027314675389789045,0.39988112449645996,0.0002731129352468997,1315,0.43192264437675476,0.13046301901340485,0.6698196530342102,0.12360265105962753,0.34304237365722656,0.1002042293548584,0.5329147577285767,0.11022087186574936,,,5.200039386749268,0.17569862306118011,0.013263012282550335,0.2151932716369629,0.013344484381377697,1.2296396493911743,0.12294560670852661,1.505051612854004,0.11875403672456741
,,,,46,,,,,,,,,,,,,,1315,,,,,,,,,4.7884392738342285,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1316,,,,,,,,,,,,,,,,,,,
,,,,47,,,,,,,,,,,,,,1319,,,,,,,,,,4.891869068145752,,,,,,,,,
,,,,47,,,,,,,,,,,,,,1324,,,,,,,,,,4.81610107421875,,,,,,,,,
,,,,47,,,,,,,,,,,,,,1329,,,,,,,,,,4.716924667358398,,,,,,,,,
,,,,47,,,,,,,,,,,,,,1334,,,,,,,,,,4.79502010345459,,,,,,,,,
,,,,47,,,,,,,,,,,,,,1339,,,,,,,,,,4.712508201599121,,,,,,,,,
0.3373485505580902,3353982.0,0.47949084639549255,0.12047451734542847,47,4.689494609832764,0.07500650733709335,5.761870861053467,0.07145887613296509,,0.45723989605903625,34.844635009765625,1.2376978397369385,1.1254976987838745,0.3177852928638458,0.0003138225001748651,0.41830599308013916,0.0003138310567010194,1343,0.4149761497974396,0.1257692128419876,0.6545157432556152,0.11828362941741943,0.3414224684238434,0.10460418462753296,0.5155606269836426,0.11162402480840683,,,4.986897945404053,0.1525355577468872,0.011529505252838135,0.19077205657958984,0.011546718887984753,1.2325941324234009,0.12394595146179199,1.5132780075073242,0.11895877122879028
,,,,47,,,,,,,,,,,,,,1343,,,,,,,,,4.742316246032715,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1344,,,,,,,,,,,,,,,,,,,
,,,,48,,,,,,,,,,,,,,1344,,,,,,,,,,4.7536725997924805,,,,,,,,,
,,,,48,,,,,,,,,,,,,,1349,,,,,,,,,,4.574023246765137,,,,,,,,,
,,,,48,,,,,,,,,,,,,,1354,,,,,,,,,,4.723176956176758,,,,,,,,,
,,,,48,,,,,,,,,,,,,,1359,,,,,,,,,,4.446015357971191,,,,,,,,,
,,,,48,,,,,,,,,,,,,,1364,,,,,,,,,,4.69852352142334,,,,,,,,,
,,,,48,,,,,,,,,,,,,,1369,,,,,,,,,,4.963561058044434,,,,,,,,,
0.33172640204429626,2977959.0,0.4706808030605316,0.11634442210197449,48,4.813106060028076,0.07616271823644638,5.905733585357666,0.07267744094133377,,0.45723986625671387,30.172040939331055,1.2376978397369385,1.1155270338058472,0.3328707218170166,0.0003285174025222659,0.43719568848609924,0.00032852383446879685,1371,0.4043982923030853,0.1440994292497635,0.6171963810920715,0.14544957876205444,0.3087031841278076,0.0947231873869896,0.4776770770549774,0.10541477799415588,,,5.0168914794921875,0.15412575006484985,0.011684704571962357,0.19247353076934814,0.011708264239132404,1.2193619012832642,0.12363114207983017,1.5103797912597656,0.1180361807346344
,,,,48,,,,,,,,,,,,,,1371,,,,,,,,,4.71484375,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1372,,,,,,,,,,,,,,,,,,,
,,,,49,,,,,,,,,,,,,,1374,,,,,,,,,,4.791948318481445,,,,,,,,,
,,,,49,,,,,,,,,,,,,,1379,,,,,,,,,,4.607828140258789,,,,,,,,,
,,,,49,,,,,,,,,,,,,,1384,,,,,,,,,,4.5802130699157715,,,,,,,,,
,,,,49,,,,,,,,,,,,,,1389,,,,,,,,,,4.639573097229004,,,,,,,,,
,,,,49,,,,,,,,,,,,,,1394,,,,,,,,,,4.5892181396484375,,,,,,,,,
,,,,49,,,,,,,,,,,,,,1399,,,,,,,,,,4.806086540222168,,,,,,,,,
0.3064337968826294,3086228.75,0.4160909354686737,0.11410492658615112,49,4.900989055633545,0.07812826335430145,5.994449615478516,0.07419142127037048,,0.45723986625671387,26.6215877532959,1.2376978397369385,1.1050289869308472,0.2767121493816376,0.0002732191060204059,0.41757380962371826,0.0002731671556830406,1399,0.4049156606197357,0.11913038045167923,0.6612422466278076,0.11447068303823471,0.3179459273815155,0.10550454258918762,0.502364993095398,0.10616061836481094,,,5.106811046600342,0.1506333202123642,0.011317707598209381,0.18941710889339447,0.01133546233177185,1.247185230255127,0.12364321947097778,1.5169614553451538,0.12013161182403564
,,,,49,,,,,,,,,,,,,,1399,,,,,,,,,4.676544189453125,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,
,,,,50,,,,,,,,,,,,,,1404,,,,,,,,,,4.65815544128418,,,,,,,,,
,,,,50,,,,,,,,,,,,,,1409,,,,,,,,,,4.598171234130859,,,,,,,,,
,,,,50,,,,,,,,,,,,,,1414,,,,,,,,,,4.574420928955078,,,,,,,,,
,,,,50,,,,,,,,,,,,,,1419,,,,,,,,,,4.670000076293945,,,,,,,,,
,,,,50,,,,,,,,,,,,,,1424,,,,,,,,,,4.5483174324035645,,,,,,,,,
0.32210829854011536,2938671.75,0.45532020926475525,0.11831015348434448,50,5.045505046844482,0.08098961412906647,6.191545486450195,0.07627823203802109,,0.4572398364543915,22.143930435180664,1.2376978397369385,1.1031228303909302,0.24714915454387665,0.00024402585404459387,0.39169493317604065,0.00024397978268098086,1427,0.40831470489501953,0.11837637424468994,0.6521396040916443,0.11360440403223038,0.32147204875946045,0.09577978402376175,0.5056837201118469,0.10796833038330078,,,5.178012847900391,0.15038461983203888,0.011346295475959778,0.19079291820526123,0.011374416761100292,1.2457829713821411,0.12312690168619156,1.5156103372573853,0.11984264850616455
,,,,50,,,,,,,,,,,,,,1427,,,,,,,,,4.6444091796875,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1428,,,,,,,,,,,,,,,,,,,
,,,,51,,,,,,,,,,,,,,1429,,,,,,,,,,4.522714614868164,,,,,,,,,
,,,,51,,,,,,,,,,,,,,1434,,,,,,,,,,4.6787614822387695,,,,,,,,,
,,,,51,,,,,,,,,,,,,,1439,,,,,,,,,,4.575546741485596,,,,,,,,,
,,,,51,,,,,,,,,,,,,,1444,,,,,,,,,,4.604445934295654,,,,,,,,,
,,,,51,,,,,,,,,,,,,,1449,,,,,,,,,,4.407450199127197,,,,,,,,,
,,,,51,,,,,,,,,,,,,,1454,,,,,,,,,,4.713827610015869,,,,,,,,,
0.4053761065006256,2954660.75,0.544926106929779,0.12266463041305542,51,4.92228364944458,0.0783480778336525,6.040371417999268,0.0747249647974968,,0.4572398364543915,25.458566665649414,1.2376978397369385,1.1198471784591675,0.3001287281513214,0.0002963571751024574,0.4034734070301056,0.0002963499864563346,1455,0.38988614082336426,0.11268863826990128,0.6330156326293945,0.10602884739637375,0.3146367371082306,0.10283353924751282,0.4706443250179291,0.11405665427446365,,,5.0837788581848145,0.14348918199539185,0.010706006549298763,0.1832699328660965,0.01069997251033783,1.240594744682312,0.1236007809638977,1.518538475036621,0.11952000856399536
,,,,51,,,,,,,,,,,,,,1455,,,,,,,,,4.610953330993652,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1456,,,,,,,,,,,,,,,,,,,
,,,,52,,,,,,,,,,,,,,1459,,,,,,,,,,4.950296401977539,,,,,,,,,
,,,,52,,,,,,,,,,,,,,1464,,,,,,,,,,4.62773323059082,,,,,,,,,
,,,,52,,,,,,,,,,,,,,1469,,,,,,,,,,4.558865070343018,,,,,,,,,
,,,,52,,,,,,,,,,,,,,1474,,,,,,,,,,4.6466169357299805,,,,,,,,,
,,,,52,,,,,,,,,,,,,,1479,,,,,,,,,,4.396193504333496,,,,,,,,,
0.3067558705806732,2326903.0,0.43385353684425354,0.11569925397634506,52,4.741425037384033,0.07405687123537064,5.818797588348389,0.07158061116933823,,0.45723995566368103,35.61545944213867,1.2376978397369385,1.1329001188278198,0.2726278603076935,0.00026909931330010295,0.390315443277359,0.00026907649589702487,1483,0.36249813437461853,0.11548198014497757,0.5818281173706055,0.11333632469177246,0.3055391013622284,0.09385133534669876,0.4724844992160797,0.10536426305770874,,,4.8196940422058105,0.13730348646640778,0.010399345308542252,0.17553238570690155,0.010393612086772919,1.2305556535720825,0.12282922863960266,1.511670708656311,0.11871233582496643
,,,,52,,,,,,,,,,,,,,1483,,,,,,,,,4.597005367279053,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1484,,,,,,,,,,,,,,,,,,,
,,,,53,,,,,,,,,,,,,,1484,,,,,,,,,,4.665556907653809,,,,,,,,,
,,,,53,,,,,,,,,,,,,,1489,,,,,,,,,,4.7607011795043945,,,,,,,,,
,,,,53,,,,,,,,,,,,,,1494,,,,,,,,,,4.7834062576293945,,,,,,,,,
,,,,53,,,,,,,,,,,,,,1499,,,,,,,,,,4.629230499267578,,,,,,,,,
,,,,53,,,,,,,,,,,,,,1504,,,,,,,,,,4.732135772705078,,,,,,,,,
,,,,53,,,,,,,,,,,,,,1509,,,,,,,,,,4.318887233734131,,,,,,,,,
0.37742793560028076,4091436.25,0.5583867430686951,0.12578044831752777,53,4.775561809539795,0.07651345431804657,5.852342128753662,0.07260558009147644,,0.4572398364543915,25.72198486328125,1.2376978397369385,1.1084940433502197,0.24197876453399658,0.0002390501176705584,0.3909512758255005,0.00023898559447843581,1511,0.37979450821876526,0.1086781844496727,0.6069898009300232,0.10214255005121231,0.3118143081665039,0.09580603241920471,0.5075900554656982,0.10103974491357803,,,4.950450897216797,0.13987529277801514,0.010659542866051197,0.17720933258533478,0.010644732974469662,1.2221249341964722,0.12243206053972244,1.5050746202468872,0.1178121492266655
,,,,53,,,,,,,,,,,,,,1511,,,,,,,,,4.588071346282959,,,,,,,,,,
,,,,,,,,,0.0005,,,,,,,,,1512,,,,,,,,,,,,,,,,,,,
,,,,54,,,,,,,,,,,,,,1514,,,,,,,,,,4.5286641120910645,,,,,,,,,
,,,,54,,,,,,,,,,,,,,1519,,,,,,,,,,4.604589939117432,,,,,,,,,
,,,,54,,,,,,,,,,,,,,1524,,,,,,,,,,4.551303863525391,,,,,,,,,
,,,,54,,,,,,,,,,,,,,1529,,,,,,,,,,4.476523399353027,,,,,,,,,
,,,,54,,,,,,,,,,,,,,1534,,,,,,,,,,4.580620765686035,,,,,,,,,
,,,,54,,,,,,,,,,,,,,1539,,,,,,,,,,4.6038384437561035,,,,,,,,,
0.30136168003082275,2233386.25,0.42363035678863525,0.115789495408535,54,4.873404026031494,0.07715200632810593,5.938124179840088,0.07405246049165726,,0.4572398364543915,25.78464698791504,1.2376978397369385,1.1142669916152954,0.29662153124809265,0.000292828306555748,0.40679752826690674,0.00029281238676048815,1539,0.3655749559402466,0.1099495068192482,0.5834393501281738,0.10420725494623184,0.31245192885398865,0.10014591366052628,0.4895966947078705,0.10406875610351562,,,4.9525465965271,0.14310967922210693,0.010636975057423115,0.18180738389492035,0.010647856630384922,1.2224942445755005,0.12214597314596176,1.5072622299194336,0.11782878637313843
,,,,54,,,,,,,,,,,,,,1539,,,,,,,,,4.544978141784668,,,,,,,,,,
